E,60,2, N2,1770,1799, 11/28/2018 00:34:24, 11/28/2018 00:34:53 ,,,,
E,61,2, N2,1800,1829, 11/28/2018 00:34:54, 11/28/2018 00:35:23 ,,,,
E,62,2, N2,1830,1859, 11/28/2018 00:35:24, 11/28/2018 00:35:53 ,,,,
E,63,2, N2,1860,1889, 11/28/2018 00:35:54, 11/28/2018 00:36:23 ,,,,
E,64,2, N2,1890,1919, 11/28/2018 00:36:24, 11/28/2018 00:36:53 ,,,,
E,65,U,U,1920,1949, 11/28/2018 00:36:54, 11/28/2018 00:37:23 ,,,,
E,66,U,U,1950,1979, 11/28/2018 00:37:24, 11/28/2018 00:37:53 ,,,,
E,67,U,U,1980,2009, 11/28/2018 00:37:54, 11/28/2018 00:38:23 ,,,,
E,68,U,U,2010,2039, 11/28/2018 00:38:24, 11/28/2018 00:38:53 ,,,,
E,69,U,U,2040,2069, 11/28/2018 00:38:54, 11/28/2018 00:39:23 ,,,,
E,70,U,U,2070,2099, 11/28/2018 00:39:24, 11/28/2018 00:39:53 ,,,,
E,71,3, N3,2100,2129, 11/28/2018 00:39:54, 11/28/2018 00:40:23 ,,,,
E,72,3, N3,2130,2159, 11/28/2018 00:40:24, 11/28/2018 00:40:53 ,,,,
E,73,3, N3,2160,2189, 11/28/2018 00:40:54, 11/28/2018 00:41:23 ,,,,
E,74,3, N3,2190,2219, 11/28/2018 00:41:24, 11/28/2018 00:41:53 ,,,,
E,75,3, N3,2220,2249, 11/28/2018 00:41:54, 11/28/2018 00:42:23 ,,,,
E,76,3, N3,2250,2279, 11/28/2018 00:42:24, 11/28/2018 00:42:53 ,,,,
E,77,3, N3,2280,2309, 11/28/2018 00:42:54, 11/28/2018 00:43:23 ,,,,
E,78,3, N3,2310,2339, 11/28/2018 00:43:24, 11/28/2018 00:43:53 ,,,,
E,79,3, N3,2340,2369, 11/28/2018 00:43:54, 11/28/2018 00:44:23 ,,,,
E,80,3, N3,2370,2399, 11/28/2018 00:44:24, 11/28/2018 00:44:53 ,,,,
E,81,3, N3,2400,2429, 11/28/2018 00:44:54, 11/28/2018 00:45:23 ,,,,
E,82,3, N3,2430,2459, 11/28/2018 00:45:24, 11/28/2018 00:45:53 ,,,,
E,83,3, N3,2460,2489, 11/28/2018 00:45:54, 11/28/2018 00:46:23 ,,,,
E,84,3, N3,2490,2519, 11/28/2018 00:46:24, 11/28/2018 00:46:53 ,,,,
E,85,U,U,2520,2549, 11/28/2018 00:46:54, 11/28/2018 00:47:23 ,,,,
E,86,U,U,2550,2579, 11/28/2018 00:47:24, 11/28/2018 00:47:53 ,,,,
E,87,U,U,2580,2609, 11/28/2018 00:47:54, 11/28/2018 00:48:23 ,,,,
E,88,U,U,2610,2639, 11/28/2018 00:48:24, 11/28/2018 00:48:53 ,,,,
E,89,U,U,2640,2669, 11/28/2018 00:48:54, 11/28/2018 00:49:23 ,,,,
E,90,U,U,2670,2699, 11/28/2018 00:49:24, 11/28/2018 00:49:53 ,,,,
E,91,U,U,2700,2729, 11/28/2018 00:49:54, 11/28/2018 00:50:23 ,,,,
E,92,U,U,2730,2759, 11/28/2018 00:50:24, 11/28/2018 00:50:53 ,,,,
E,93,U,U,2760,2789, 11/28/2018 00:50:54, 11/28/2018 00:51:23 ,,,,
E,94,U,U,2790,2819, 11/28/2018 00:51:24, 11/28/2018 00:51:53 ,,,,
E,95,3, N3,2820,2849, 11/28/2018 00:51:54, 11/28/2018 00:52:23 ,,,,
E,96,3, N3,2850,2879, 11/28/2018 00:52:24, 11/28/2018 00:52:53 ,,,,
E,97,3, N3,2880,2909, 11/28/2018 00:52:54, 11/28/2018 00:53:23 ,,,,
E,98,3, N3,2910,2939, 11/28/2018 00:53:24, 11/28/2018 00:53:53 ,,,,
E,99,3, N3,2940,2969, 11/28/2018 00:53:54, 11/28/2018 00:54:23 ,,,,
E,100,3, N3,2970,2999, 11/28/2018 00:54:24, 11/28/2018 00:54:53 ,,,,
E,101,3, N3,3000,3029, 11/28/2018 00:54:54, 11/28/2018 00:55:23 ,,,,
E,102,3, N3,3030,3059, 11/28/2018 00:55:24, 11/28/2018 00:55:53 ,,,,
E,103,3, N3,3060,3089, 11/28/2018 00:55:54, 11/28/2018 00:56:23 ,,,,
E,104,3, N3,3090,3119, 11/28/2018 00:56:24, 11/28/2018 00:56:53 ,,,,
E,105,3, N3,3120,3149, 11/28/2018 00:56:54, 11/28/2018 00:57:23 ,,,,
E,106,3, N3,3150,3179, 11/28/2018 00:57:24, 11/28/2018 00:57:53 ,,,,
E,107,3, N3,3180,3209, 11/28/2018 00:57:54, 11/28/2018 00:58:23 ,,,,
E,108,3, N3,3210,3239, 11/28/2018 00:58:24, 11/28/2018 00:58:53 ,,,,
E,109,3, N3,3240,3269, 11/28/2018 00:58:54, 11/28/2018 00:59:23 ,,,,
E,110,3, N3,3270,3299, 11/28/2018 00:59:24, 11/28/2018 00:59:53 ,,,,
E,111,3, N3,3300,3329, 11/28/2018 00:59:54, 11/28/2018 01:00:23 ,,,,
E,112,3, N3,3330,3359, 11/28/2018 01:00:24, 11/28/2018 01:00:53 ,,,,
E,113,3, N3,3360,3389, 11/28/2018 01:00:54, 11/28/2018 01:01:23 ,,,,
E,114,3, N3,3390,3419, 11/28/2018 01:01:24, 11/28/2018 01:01:53 ,,,,
E,115,3, N3,3420,3449, 11/28/2018 01:01:54, 11/28/2018 01:02:23 ,,,,
E,116,3, N3,3450,3479, 11/28/2018 01:02:24, 11/28/2018 01:02:53 ,,,,
E,117,3, N3,3480,3509, 11/28/2018 01:02:54, 11/28/2018 01:03:23 ,,,,
E,118,3, N3,3510,3539, 11/28/2018 01:03:24, 11/28/2018 01:03:53 ,,,,
E,119,3, N3,3540,3569, 11/28/2018 01:03:54, 11/28/2018 01:04:23 ,,,,
E,120,3, N3,3570,3599, 11/28/2018 01:04:24, 11/28/2018 01:04:53 ,,,,
E,121,U,U,3600,3629, 11/28/2018 01:04:54, 11/28/2018 01:05:23 ,,,,
E,122,3, N3,3630,3659, 11/28/2018 01:05:24, 11/28/2018 01:05:53 ,,,,
E,123,3, N3,3660,3689, 11/28/2018 01:05:54, 11/28/2018 01:06:23 ,,,,
E,124,3, N3,3690,3719, 11/28/2018 01:06:24, 11/28/2018 01:06:53 ,,,,
E,125,3, N3,3720,3749, 11/28/2018 01:06:54, 11/28/2018 01:07:23 ,,,,
E,126,3, N3,3750,3779, 11/28/2018 01:07:24, 11/28/2018 01:07:53 ,,,,
E,127,3, N3,3780,3809, 11/28/2018 01:07:54, 11/28/2018 01:08:23 ,,,,
E,128,3, N3,3810,3839, 11/28/2018 01:08:24, 11/28/2018 01:08:53 ,,,,
E,129,3, N3,3840,3869, 11/28/2018 01:08:54, 11/28/2018 01:09:23 ,,,,
E,130,3, N3,3870,3899, 11/28/2018 01:09:24, 11/28/2018 01:09:53 ,,,,
E,131,3, N3,3900,3929, 11/28/2018 01:09:54, 11/28/2018 01:10:23 ,,,,
E,132,3, N3,3930,3959, 11/28/2018 01:10:24, 11/28/2018 01:10:53 ,,,,
E,133,3, N3,3960,3989, 11/28/2018 01:10:54, 11/28/2018 01:11:23 ,,,,
E,134,3, N3,3990,4019, 11/28/2018 01:11:24, 11/28/2018 01:11:53 ,,,,
E,135,3, N3,4020,4049, 11/28/2018 01:11:54, 11/28/2018 01:12:23 ,,,,
E,136,3, N3,4050,4079, 11/28/2018 01:12:24, 11/28/2018 01:12:53 ,,,,
E,137,3, N3,4080,4109, 11/28/2018 01:12:54, 11/28/2018 01:13:23 ,,,,
E,138,3, N3,4110,4139, 11/28/2018 01:13:24, 11/28/2018 01:13:53 ,,,,
E,139,3, N3,4140,4169, 11/28/2018 01:13:54, 11/28/2018 01:14:23 ,,,,
E,140,3, N3,4170,4199, 11/28/2018 01:14:24, 11/28/2018 01:14:53 ,,,,
E,141,3, N3,4200,4229, 11/28/2018 01:14:54, 11/28/2018 01:15:23 ,,,,
E,142,3, N3,4230,4259, 11/28/2018 01:15:24, 11/28/2018 01:15:53 ,,,,
E,143,3, N3,4260,4289, 11/28/2018 01:15:54, 11/28/2018 01:16:23 ,,,,
E,144,3, N3,4290,4319, 11/28/2018 01:16:24, 11/28/2018 01:16:53 ,,,,
E,145,5, W,4320,4349, 11/28/2018 01:16:54, 11/28/2018 01:17:23 ,,,,
E,146,U,U,4350,4379, 11/28/2018 01:17:24, 11/28/2018 01:17:53 ,,,,
E,147,2, N2,4380,4409, 11/28/2018 01:17:54, 11/28/2018 01:18:23 ,,,,
E,148,U,U,4410,4439, 11/28/2018 01:18:24, 11/28/2018 01:18:53 ,,,,
E,149,2, N2,4440,4469, 11/28/2018 01:18:54, 11/28/2018 01:19:23 ,,,,
E,150,2, N2,4470,4499, 11/28/2018 01:19:24, 11/28/2018 01:19:53 ,,,,
E,151,2, N2,4500,4529, 11/28/2018 01:19:54, 11/28/2018 01:20:23 ,,,,
E,152,2, N2,4530,4559, 11/28/2018 01:20:24, 11/28/2018 01:20:53 ,,,,
E,153,U,U,4560,4589, 11/28/2018 01:20:54, 11/28/2018 01:21:23 ,,,,
