E,1,5, W,0,29, 12/02/2018 01:08:28, 12/02/2018 01:08:57 
E,2,5, W,30,59, 12/02/2018 01:08:58, 12/02/2018 01:09:27 
E,3,5, W,60,89, 12/02/2018 01:09:28, 12/02/2018 01:09:57 
E,4,5, W,90,119, 12/02/2018 01:09:58, 12/02/2018 01:10:27 
E,5,5, W,120,149, 12/02/2018 01:10:28, 12/02/2018 01:10:57 
E,6,5, W,150,179, 12/02/2018 01:10:58, 12/02/2018 01:11:27 
E,7,5, W,180,209, 12/02/2018 01:11:28, 12/02/2018 01:11:57 
E,8,5, W,210,239, 12/02/2018 01:11:58, 12/02/2018 01:12:27 
E,9,5, W,240,269, 12/02/2018 01:12:28, 12/02/2018 01:12:57 
E,10,5, W,270,299, 12/02/2018 01:12:58, 12/02/2018 01:13:27 
E,11,5, W,300,329, 12/02/2018 01:13:28, 12/02/2018 01:13:57 
E,12,5, W,330,359, 12/02/2018 01:13:58, 12/02/2018 01:14:27 
E,13,5, W,360,389, 12/02/2018 01:14:28, 12/02/2018 01:14:57 
E,14,5, W,390,419, 12/02/2018 01:14:58, 12/02/2018 01:15:27 
E,15,5, W,420,449, 12/02/2018 01:15:28, 12/02/2018 01:15:57 
E,16,5, W,450,479, 12/02/2018 01:15:58, 12/02/2018 01:16:27 
E,17,5, W,480,509, 12/02/2018 01:16:28, 12/02/2018 01:16:57 
E,18,5, W,510,539, 12/02/2018 01:16:58, 12/02/2018 01:17:27 
E,19,5, W,540,569, 12/02/2018 01:17:28, 12/02/2018 01:17:57 
E,20,5, W,570,599, 12/02/2018 01:17:58, 12/02/2018 01:18:27 
E,21,5, W,600,629, 12/02/2018 01:18:28, 12/02/2018 01:18:57 
E,22,5, W,630,659, 12/02/2018 01:18:58, 12/02/2018 01:19:27 
E,23,5, W,660,689, 12/02/2018 01:19:28, 12/02/2018 01:19:57 
E,24,5, W,690,719, 12/02/2018 01:19:58, 12/02/2018 01:20:27 
E,25,U,U,720,749, 12/02/2018 01:20:28, 12/02/2018 01:20:57 
E,26,U,U,750,779, 12/02/2018 01:20:58, 12/02/2018 01:21:27 
E,27,U,U,780,809, 12/02/2018 01:21:28, 12/02/2018 01:21:57 
E,28,U,U,810,839, 12/02/2018 01:21:58, 12/02/2018 01:22:27 
E,29,U,U,840,869, 12/02/2018 01:22:28, 12/02/2018 01:22:57 
E,30,U,U,870,899, 12/02/2018 01:22:58, 12/02/2018 01:23:27 
E,31,U,U,900,929, 12/02/2018 01:23:28, 12/02/2018 01:23:57 
E,32,U,U,930,959, 12/02/2018 01:23:58, 12/02/2018 01:24:27 
E,33,5, W,960,989, 12/02/2018 01:24:28, 12/02/2018 01:24:57 
E,34,5, W,990,1019, 12/02/2018 01:24:58, 12/02/2018 01:25:27 
E,35,U,U,1020,1049, 12/02/2018 01:25:28, 12/02/2018 01:25:57 
E,36,U,U,1050,1079, 12/02/2018 01:25:58, 12/02/2018 01:26:27 
E,37,U,U,1080,1109, 12/02/2018 01:26:28, 12/02/2018 01:26:57 
E,38,U,U,1110,1139, 12/02/2018 01:26:58, 12/02/2018 01:27:27 
E,39,U,U,1140,1169, 12/02/2018 01:27:28, 12/02/2018 01:27:57 
E,40,U,U,1170,1199, 12/02/2018 01:27:58, 12/02/2018 01:28:27 
E,41,5, W,1200,1229, 12/02/2018 01:28:28, 12/02/2018 01:28:57 
E,42,5, W,1230,1259, 12/02/2018 01:28:58, 12/02/2018 01:29:27 
E,43,U,U,1260,1289, 12/02/2018 01:29:28, 12/02/2018 01:29:57 
E,44,U,U,1290,1319, 12/02/2018 01:29:58, 12/02/2018 01:30:27 
E,45,U,U,1320,1349, 12/02/2018 01:30:28, 12/02/2018 01:30:57 
E,46,U,U,1350,1379, 12/02/2018 01:30:58, 12/02/2018 01:31:27 
E,47,U,U,1380,1409, 12/02/2018 01:31:28, 12/02/2018 01:31:57 
E,48,U,U,1410,1439, 12/02/2018 01:31:58, 12/02/2018 01:32:27 
E,49,U,U,1440,1469, 12/02/2018 01:32:28, 12/02/2018 01:32:57 
E,50,U,U,1470,1499, 12/02/2018 01:32:58, 12/02/2018 01:33:27 
E,51,1, N1,1500,1529, 12/02/2018 01:33:28, 12/02/2018 01:33:57 
E,52,1, N1,1530,1559, 12/02/2018 01:33:58, 12/02/2018 01:34:27 
E,53,1, N1,1560,1589, 12/02/2018 01:34:28, 12/02/2018 01:34:57 
E,54,1, N1,1590,1619, 12/02/2018 01:34:58, 12/02/2018 01:35:27 
E,55,1, N1,1620,1649, 12/02/2018 01:35:28, 12/02/2018 01:35:57 
E,56,1, N1,1650,1679, 12/02/2018 01:35:58, 12/02/2018 01:36:27 
E,57,1, N1,1680,1709, 12/02/2018 01:36:28, 12/02/2018 01:36:57 
E,58,1, N1,1710,1739, 12/02/2018 01:36:58, 12/02/2018 01:37:27 
E,59,1, N1,1740,1769, 12/02/2018 01:37:28, 12/02/2018 01:37:57 
E,60,1, N1,1770,1799, 12/02/2018 01:37:58, 12/02/2018 01:38:27 
E,61,1, N1,1800,1829, 12/02/2018 01:38:28, 12/02/2018 01:38:57 
E,62,U,U,1830,1859, 12/02/2018 01:38:58, 12/02/2018 01:39:27 
E,63,U,U,1860,1889, 12/02/2018 01:39:28, 12/02/2018 01:39:57 
E,64,2, N2,1890,1919, 12/02/2018 01:39:58, 12/02/2018 01:40:27 
E,65,2, N2,1920,1949, 12/02/2018 01:40:28, 12/02/2018 01:40:57 
E,66,2, N2,1950,1979, 12/02/2018 01:40:58, 12/02/2018 01:41:27 
E,67,2, N2,1980,2009, 12/02/2018 01:41:28, 12/02/2018 01:41:57 
E,68,2, N2,2010,2039, 12/02/2018 01:41:58, 12/02/2018 01:42:27 
E,69,2, N2,2040,2069, 12/02/2018 01:42:28, 12/02/2018 01:42:57 
E,70,2, N2,2070,2099, 12/02/2018 01:42:58, 12/02/2018 01:43:27 
E,71,2, N2,2100,2129, 12/02/2018 01:43:28, 12/02/2018 01:43:57 
E,72,2, N2,2130,2159, 12/02/2018 01:43:58, 12/02/2018 01:44:27 
E,73,2, N2,2160,2189, 12/02/2018 01:44:28, 12/02/2018 01:44:57 
E,74,2, N2,2190,2219, 12/02/2018 01:44:58, 12/02/2018 01:45:27 
E,75,2, N2,2220,2249, 12/02/2018 01:45:28, 12/02/2018 01:45:57 
E,76,U,U,2250,2279, 12/02/2018 01:45:58, 12/02/2018 01:46:27 
E,77,2, N2,2280,2309, 12/02/2018 01:46:28, 12/02/2018 01:46:57 
E,78,2, N2,2310,2339, 12/02/2018 01:46:58, 12/02/2018 01:47:27 
E,79,2, N2,2340,2369, 12/02/2018 01:47:28, 12/02/2018 01:47:57 
E,80,2, N2,2370,2399, 12/02/2018 01:47:58, 12/02/2018 01:48:27 
E,81,2, N2,2400,2429, 12/02/2018 01:48:28, 12/02/2018 01:48:57 
E,82,2, N2,2430,2459, 12/02/2018 01:48:58, 12/02/2018 01:49:27 
E,83,2, N2,2460,2489, 12/02/2018 01:49:28, 12/02/2018 01:49:57 
E,84,2, N2,2490,2519, 12/02/2018 01:49:58, 12/02/2018 01:50:27 
E,85,2, N2,2520,2549, 12/02/2018 01:50:28, 12/02/2018 01:50:57 
E,86,2, N2,2550,2579, 12/02/2018 01:50:58, 12/02/2018 01:51:27 
E,87,2, N2,2580,2609, 12/02/2018 01:51:28, 12/02/2018 01:51:57 
E,88,2, N2,2610,2639, 12/02/2018 01:51:58, 12/02/2018 01:52:27 
E,89,2, N2,2640,2669, 12/02/2018 01:52:28, 12/02/2018 01:52:57 
E,90,2, N2,2670,2699, 12/02/2018 01:52:58, 12/02/2018 01:53:27 
E,91,2, N2,2700,2729, 12/02/2018 01:53:28, 12/02/2018 01:53:57 
E,92,2, N2,2730,2759, 12/02/2018 01:53:58, 12/02/2018 01:54:27 
E,93,2, N2,2760,2789, 12/02/2018 01:54:28, 12/02/2018 01:54:57 
E,94,U,U,2790,2819, 12/02/2018 01:54:58, 12/02/2018 01:55:27 
E,95,U,U,2820,2849, 12/02/2018 01:55:28, 12/02/2018 01:55:57 
E,96,U,U,2850,2879, 12/02/2018 01:55:58, 12/02/2018 01:56:27 
E,97,U,U,2880,2909, 12/02/2018 01:56:28, 12/02/2018 01:56:57 
E,98,U,U,2910,2939, 12/02/2018 01:56:58, 12/02/2018 01:57:27 
E,99,U,U,2940,2969, 12/02/2018 01:57:28, 12/02/2018 01:57:57 
E,100,U,U,2970,2999, 12/02/2018 01:57:58, 12/02/2018 01:58:27 
E,101,U,U,3000,3029, 12/02/2018 01:58:28, 12/02/2018 01:58:57 
E,102,U,U,3030,3059, 12/02/2018 01:58:58, 12/02/2018 01:59:27 
E,103,U,U,3060,3089, 12/02/2018 01:59:28, 12/02/2018 01:59:57 
E,104,U,U,3090,3119, 12/02/2018 01:59:58, 12/02/2018 02:00:27 
E,105,U,U,3120,3149, 12/02/2018 02:00:28, 12/02/2018 02:00:57 
E,106,U,U,3150,3179, 12/02/2018 02:00:58, 12/02/2018 02:01:27 
E,107,U,U,3180,3209, 12/02/2018 02:01:28, 12/02/2018 02:01:57 
E,108,U,U,3210,3239, 12/02/2018 02:01:58, 12/02/2018 02:02:27 
E,109,U,U,3240,3269, 12/02/2018 02:02:28, 12/02/2018 02:02:57 
E,110,U,U,3270,3299, 12/02/2018 02:02:58, 12/02/2018 02:03:27 
E,111,U,U,3300,3329, 12/02/2018 02:03:28, 12/02/2018 02:03:57 
E,112,U,U,3330,3359, 12/02/2018 02:03:58, 12/02/2018 02:04:27 
E,113,U,U,3360,3389, 12/02/2018 02:04:28, 12/02/2018 02:04:57 
E,114,U,U,3390,3419, 12/02/2018 02:04:58, 12/02/2018 02:05:27 
E,115,U,U,3420,3449, 12/02/2018 02:05:28, 12/02/2018 02:05:57 
E,116,U,U,3450,3479, 12/02/2018 02:05:58, 12/02/2018 02:06:27 
E,117,U,U,3480,3509, 12/02/2018 02:06:28, 12/02/2018 02:06:57 
E,118,5, W,3510,3539, 12/02/2018 02:06:58, 12/02/2018 02:07:27 
E,119,2, N2,3540,3569, 12/02/2018 02:07:28, 12/02/2018 02:07:57 
E,120,2, N2,3570,3599, 12/02/2018 02:07:58, 12/02/2018 02:08:27 
E,121,2, N2,3600,3629, 12/02/2018 02:08:28, 12/02/2018 02:08:57 
E,122,2, N2,3630,3659, 12/02/2018 02:08:58, 12/02/2018 02:09:27 
